Category,City,Country,Customer ID,Customer Name,Market,Order Date,Order ID,Order Priority,Postal Code,Product ID,Product Name,Region,Segment,Ship Date,Ship Mode,State,Sub-Category,Discount,Profit,Quantity,Sales,Shipping Cost
Office Supplies,Lima,Peru,BK-11260101,Berenike Kampe,LATAM,3/15/2015,US-2015-BK11260101-42078,Medium,,OFF-LA-3320,"Avery Shipping Labels, 5000 Label Set",South America,Consumer,3/18/2015,First Class,Lima (city),Labels,0.4,-22.912,8,39.168,4.262
Office Supplies,Águas Lindas de Goiás,Brazil,CM-1211518,Chad McGuire,LATAM,3/13/2015,MX-2015-CM1211518-42076,Medium,,OFF-BI-3713,"Cardinal 3-Hole Punch, Durable",South America,Consumer,3/18/2015,Standard Class,Goiás,Binders,0,9.28,2,40.4,3.349
Office Supplies,Mejicanos,El Salvador,GB-1453039,George Bell,LATAM,3/12/2015,MX-2015-GB1453039-42075,Medium,,OFF-SU-6168,"Stiletto Ruler, Easy Grip",Central America,Corporate,3/18/2015,Standard Class,San Salvador,Supplies,0,3.52,4,44,2.803
Office Supplies,Brumado,Brazil,GB-1453018,George Bell,LATAM,3/12/2015,US-2015-GB1453018-42075,Medium,,OFF-SU-6168,"Stiletto Ruler, Easy Grip",South America,Corporate,3/18/2015,Standard Class,Bahia,Supplies,0.6,-22.88,4,17.6,1.839
Office Supplies,Mejicanos,El Salvador,GB-1453039,George Bell,LATAM,3/12/2015,MX-2015-GB1453039-42075,Medium,,OFF-LA-4688,"Hon Round Labels, Laser Printer Compatible",Central America,Corporate,3/18/2015,Standard Class,San Salvador,Labels,0,9.3,5,22.2,1.743
Office Supplies,Brumado,Brazil,GB-1453018,George Bell,LATAM,3/12/2015,US-2015-GB1453018-42075,Medium,,OFF-LA-4688,"Hon Round Labels, Laser Printer Compatible",South America,Corporate,3/18/2015,Standard Class,Bahia,Labels,0.6,-4.02,5,8.88,1.512
Furniture,Mexico City,Mexico,PO-1886582,Patrick O'Donnell,LATAM,3/11/2015,US-2015-PO1886582-42074,Medium,,FUR-BO-3902,"Dania Library with Doors, Mobile",Central America,Consumer,3/17/2015,Standard Class,Distrito Federal,Bookcases,0.2,-14.628,3,583.872,23.179
Office Supplies,Contramaestre,Cuba,BT-1139531,Bill Tyler,LATAM,3/12/2015,MX-2015-BT1139531-42075,Medium,,OFF-BI-4817,"Ibico Binding Machine, Economy",Caribbean,Corporate,3/17/2015,Standard Class,Santiago de Cuba,Binders,0,91.14,7,239.96,20.447
Office Supplies,Madero,Mexico,BT-1153082,Bradley Talbott,LATAM,3/14/2015,MX-2015-BT1153082-42077,High,,OFF-BI-2902,"Acco Binding Machine, Recycled",Central America,Home Office,3/17/2015,First Class,Tamaulipas,Binders,0,26.72,2,68.6,14.015
Office Supplies,Madero,Mexico,BT-1153082,Bradley Talbott,LATAM,3/14/2015,MX-2015-BT1153082-42077,High,,OFF-BI-2895,"Acco Binder, Clear",Central America,Home Office,3/17/2015,First Class,Tamaulipas,Binders,0,17.5,5,48.7,9.931
Office Supplies,Surubim,Brazil,BT-1153018,Bradley Talbott,LATAM,3/14/2015,US-2015-BT1153018-42077,Critical,,OFF-BI-2902,"Acco Binding Machine, Recycled",South America,Home Office,3/17/2015,First Class,Pernambuco,Binders,0.6,-14.44,2,27.44,6.905
Office Supplies,Surubim,Brazil,BT-1153018,Bradley Talbott,LATAM,3/14/2015,US-2015-BT1153018-42077,Critical,,OFF-BI-2895,"Acco Binder, Clear",South America,Home Office,3/17/2015,First Class,Pernambuco,Binders,0.6,-11.72,5,19.48,5.857
Furniture,Córdoba,Mexico,DR-1288082,Dan Reichenbach,LATAM,3/12/2015,US-2015-DR1288082-42075,Medium,,FUR-CH-4654,"Hon Executive Leather Armchair, Adjustable",Central America,Corporate,3/16/2015,Standard Class,Veracruz,Chairs,0.2,-18.216,2,485.024,29.91
Furniture,Culiacán,Mexico,VF-2171582,Vicky Freymann,LATAM,3/11/2015,MX-2015-VF2171582-42074,Medium,,FUR-CH-5407,"Novimex Steel Folding Chair, Black",Central America,Home Office,3/16/2015,Standard Class,Sinaloa,Chairs,0.2,119.7,9,383.04,17.336
Furniture,Granada,Nicaragua,GP-1474093,Guy Phonely,LATAM,3/12/2015,MX-2015-GP1474093-42075,High,,FUR-CH-5369,"Novimex Bag Chairs, Set of Two",Central America,Corporate,3/16/2015,Standard Class,Granada,Chairs,0,12.48,3,96.42,17.025
Furniture,Pinar del Río,Cuba,JM-1526531,Janet Molinari,LATAM,3/11/2015,MX-2015-JM1526531-42074,Medium,,FUR-FU-3033,"Advantus Frame, Duo Pack",Caribbean,Corporate,3/16/2015,Second Class,Pinar del Río,Furnishings,0,60,3,222.36,15.91
Technology,Pinar del Río,Cuba,JM-1526531,Janet Molinari,LATAM,3/11/2015,MX-2015-JM1526531-42074,Medium,,TEC-PH-5824,"Samsung Headset, Cordless",Caribbean,Corporate,3/16/2015,Second Class,Pinar del Río,Phones,0,42.54,3,152.1,14.41
Office Supplies,Culiacán,Mexico,VF-2171582,Vicky Freymann,LATAM,3/11/2015,MX-2015-VF2171582-42074,Medium,,OFF-PA-4147,"Enermax Computer Printout Paper, 8.5 x 11",Central America,Home Office,3/16/2015,Standard Class,Sinaloa,Paper,0,23.9,5,108.7,12.345
Furniture,Culiacán,Mexico,VF-2171582,Vicky Freymann,LATAM,3/11/2015,MX-2015-VF2171582-42074,Medium,,FUR-BO-3624,"Bush Classic Bookcase, Metal",Central America,Home Office,3/16/2015,Standard Class,Sinaloa,Bookcases,0.2,-0.036000000,3,659.424,11.077
Office Supplies,Salvador,Brazil,RH-1955518,Ritsa Hightower,LATAM,3/16/2015,US-2015-RH1955518-42079,Medium,,OFF-ST-6275,"Tenex Shelving, Wire Frame",South America,Consumer,3/16/2015,Same Day,Bahia,Storage,0.6,-52.656,3,42.984,4.694
Furniture,Culiacán,Mexico,VF-2171582,Vicky Freymann,LATAM,3/11/2015,MX-2015-VF2171582-42074,Medium,,FUR-FU-4075,"Eldon Light Bulb, Duo Pack",Central America,Home Office,3/16/2015,Standard Class,Sinaloa,Furnishings,0.4,2.016,4,40.416,4.485
Office Supplies,Pinar del Río,Cuba,JM-1526531,Janet Molinari,LATAM,3/11/2015,MX-2015-JM1526531-42074,Medium,,OFF-PA-5876,"SanDisk Message Books, 8.5 x 11",Caribbean,Corporate,3/16/2015,Second Class,Pinar del Río,Paper,0,32,4,74.56,3.675
Office Supplies,Granada,Nicaragua,GP-1474093,Guy Phonely,LATAM,3/12/2015,MX-2015-GP1474093-42075,High,,OFF-BI-4824,"Ibico Hole Reinforcements, Durable",Central America,Corporate,3/16/2015,Standard Class,Granada,Binders,0,4.02,3,16.98,2.377
Office Supplies,Culiacán,Mexico,VF-2171582,Vicky Freymann,LATAM,3/11/2015,MX-2015-VF2171582-42074,Medium,,OFF-BI-3295,"Avery Index Tab, Economy",Central America,Home Office,3/16/2015,Standard Class,Sinaloa,Binders,0,1.86,1,5.22,1.288
Office Supplies,Salvador,Brazil,RH-1955518,Ritsa Hightower,LATAM,3/16/2015,US-2015-RH1955518-42079,Medium,,OFF-ST-4096,"Eldon Shelving, Single Width",South America,Consumer,3/16/2015,Same Day,Bahia,Storage,0.6,-14.24,2,25.84,1.083
Furniture,Irapuato,Mexico,SJ-2012582,Sanjit Jacobs,LATAM,3/13/2015,MX-2015-SJ2012582-42076,High,,FUR-CH-5407,"Novimex Steel Folding Chair, Black",Central America,Home Office,3/15/2015,First Class,Guanajuato,Chairs,0.2,39.9,3,127.68,26.767
Technology,Irapuato,Mexico,SJ-2012582,Sanjit Jacobs,LATAM,3/13/2015,MX-2015-SJ2012582-42076,High,,TEC-AC-5866,"SanDisk Keyboard, Programmable",Central America,Home Office,3/15/2015,First Class,Guanajuato,Accessories,0,37.6,2,110.64,22.498
Office Supplies,Irapuato,Mexico,SJ-2012582,Sanjit Jacobs,LATAM,3/13/2015,MX-2015-SJ2012582-42076,High,,OFF-AR-3481,"Binney & Smith Highlighters, Blue",Central America,Home Office,3/15/2015,First Class,Guanajuato,Art,0,7.92,4,44.24,8.072
Office Supplies,Santiago de Cuba,Cuba,NS-1850531,Neola Schneider,LATAM,3/10/2015,MX-2015-NS1850531-42073,Medium,,OFF-AR-3468,"BIC Sketch Pad, Blue",Caribbean,Consumer,3/15/2015,Second Class,Santiago de Cuba,Art,0,30.8,5,162.2,7.268
Office Supplies,Jaboticabal,Brazil,HD-1478518,Harold Dahlen,LATAM,3/10/2015,MX-2015-HD1478518-42073,Medium,,OFF-AR-3465,"BIC Pens, Easy-Erase",South America,Home Office,3/15/2015,Second Class,São Paulo,Art,0,0.56,2,19.4,2.035
Furniture,Consolación del Sur,Cuba,SG-2047031,Sheri Gordon,LATAM,3/11/2015,MX-2015-SG2047031-42074,Critical,,FUR-TA-5060,"Lesro Conference Table, with Bottom Storage",Caribbean,Consumer,3/14/2015,First Class,Pinar del Río,Tables,0,320.16,2,1143.44,210.795
Furniture,Culiacán,Mexico,LE-1681082,Laurel Elliston,LATAM,3/12/2015,MX-2015-LE1681082-42075,Critical,,FUR-BO-3893,"Dania Corner Shelving, Metal",Central America,Consumer,3/14/2015,First Class,Sinaloa,Bookcases,0.2,24.288,3,194.448,43.655
Technology,Culiacán,Mexico,LE-1681082,Laurel Elliston,LATAM,3/12/2015,MX-2015-LE1681082-42075,Critical,,TEC-AC-5887,"SanDisk Numeric Keypad, Bluetooth",Central America,Consumer,3/14/2015,First Class,Sinaloa,Accessories,0,23.28,3,111.12,40.136
Technology,Culiacán,Mexico,LE-1681082,Laurel Elliston,LATAM,3/12/2015,MX-2015-LE1681082-42075,Critical,,TEC-MA-5496,"Okidata Calculator, Wireless",Central America,Consumer,3/14/2015,First Class,Sinaloa,Machines,0,33.42,3,104.58,31.334
Technology,Culiacán,Mexico,LE-1681082,Laurel Elliston,LATAM,3/12/2015,MX-2015-LE1681082-42075,Critical,,TEC-MA-4194,"Epson Card Printer, Red",Central America,Consumer,3/14/2015,First Class,Sinaloa,Machines,0,51.24,1,111.4,25.488
Office Supplies,Consolación del Sur,Cuba,SG-2047031,Sheri Gordon,LATAM,3/11/2015,MX-2015-SG2047031-42074,Critical,,OFF-AR-6125,"Stanley Sketch Pad, Blue",Caribbean,Consumer,3/14/2015,First Class,Pinar del Río,Art,0,5.32,2,59.24,11.422
Office Supplies,Consolación del Sur,Cuba,SG-2047031,Sheri Gordon,LATAM,3/11/2015,MX-2015-SG2047031-42074,Critical,,OFF-FA-3044,"Advantus Paper Clips, Assorted Sizes",Caribbean,Consumer,3/14/2015,First Class,Pinar del Río,Fasteners,0,3.06,1,9.3,1.942
Office Supplies,Chimaltenango,Guatemala,CK-1276051,Cyma Kinney,LATAM,3/8/2015,MX-2015-CK1276051-42071,Medium,,OFF-SU-2966,"Acme Box Cutter, High Speed",Central America,Corporate,3/13/2015,Standard Class,Chimaltenango,Supplies,0,75.6,6,151.2,9.657
Furniture,Tipitapa,Nicaragua,RP-1927093,Rachel Payne,LATAM,3/6/2015,MX-2015-RP1927093-42069,Low,,FUR-BO-3906,"Dania Stackable Bookrack, Pine",Central America,Corporate,3/12/2015,Standard Class,Managua,Bookcases,0,44.22,3,245.88,23.71
Office Supplies,Águas Lindas de Goiás,Brazil,LC-1705018,Liz Carlisle,LATAM,3/7/2015,MX-2015-LC1705018-42070,Medium,,OFF-SU-4994,"Kleencut Trimmer, High Speed",South America,Consumer,3/12/2015,Second Class,Goiás,Supplies,0,22.08,4,110.48,18.354
Furniture,Tipitapa,Nicaragua,RP-1927093,Rachel Payne,LATAM,3/6/2015,MX-2015-RP1927093-42069,Low,,FUR-FU-4084,"Eldon Photo Frame, Duo Pack",Central America,Corporate,3/12/2015,Standard Class,Managua,Furnishings,0,3.08,2,77.56,14.398
Furniture,Santa Cruz de la Sierra,Bolivia,MD-1735016,Maribeth Dona,LATAM,3/8/2015,MX-2015-MD1735016-42071,Medium,,FUR-CH-4632,"Hon Chairmat, Red",South America,Consumer,3/12/2015,Standard Class,Santa Cruz,Chairs,0,24.42,3,111.06,8.283
Office Supplies,Tipitapa,Nicaragua,RP-1927093,Rachel Payne,LATAM,3/6/2015,MX-2015-RP1927093-42069,Low,,OFF-BI-3249,"Avery Binder Covers, Recycled",Central America,Corporate,3/12/2015,Standard Class,Managua,Binders,0,10.74,3,22.86,2.131
Office Supplies,Santa Cruz de la Sierra,Bolivia,MD-1735016,Maribeth Dona,LATAM,3/8/2015,MX-2015-MD1735016-42071,Medium,,OFF-EN-3656,"Cameo Business Envelopes, Set of 50",South America,Consumer,3/12/2015,Standard Class,Santa Cruz,Envelopes,0,12.56,2,27.32,1.935
Office Supplies,Águas Lindas de Goiás,Brazil,LC-1705018,Liz Carlisle,LATAM,3/7/2015,MX-2015-LC1705018-42070,Medium,,OFF-FA-2951,"Accos Rubber Bands, 12 Pack",South America,Consumer,3/12/2015,Second Class,Goiás,Fasteners,0,5.76,2,21.48,1.681
Office Supplies,Santa Cruz de la Sierra,Bolivia,MD-1735016,Maribeth Dona,LATAM,3/8/2015,MX-2015-MD1735016-42071,Medium,,OFF-FA-6207,"Stockwell Thumb Tacks, Bulk Pack",South America,Consumer,3/12/2015,Standard Class,Santa Cruz,Fasteners,0,3.84,2,17.52,1.579
Office Supplies,Barueri,Brazil,KC-1667518,Kimberly Carter,LATAM,3/7/2015,MX-2015-KC1667518-42070,High,,OFF-AP-3575,"Breville Refrigerator, Red",South America,Corporate,3/11/2015,Standard Class,São Paulo,Appliances,0,6.92,2,692.44,87.435
Office Supplies,Jequié,Brazil,EM-1420018,Evan Minnotte,LATAM,3/10/2015,MX-2015-EM1420018-42073,Critical,,OFF-LA-5382,"Novimex File Folder Labels, 5000 Label Set",South America,Home Office,3/11/2015,First Class,Bahia,Labels,0,16,8,46.08,19.074
Furniture,Santo Domingo,Dominican Republic,PH-1879036,Patricia Hirasaki,LATAM,3/5/2015,US-2015-PH1879036-42068,Medium,,FUR-BO-5768,"Safco Corner Shelving, Metal",Caribbean,Home Office,3/11/2015,Standard Class,Santo Domingo,Bookcases,0.4,-7.968000000,4,238.272,14.693
Office Supplies,San Pedro de Macorís,Dominican Republic,AB-1025536,Alejandro Ballentine,LATAM,3/11/2015,MX-2015-AB1025536-42074,Medium,,OFF-EN-3097,"Ames Interoffice Envelope, Security-Tint",Caribbean,Home Office,3/11/2015,Same Day,San Pedro de Macorís,Envelopes,0.2,28.42,5,126.72,14.234
Office Supplies,Jequié,Brazil,EM-1420018,Evan Minnotte,LATAM,3/10/2015,MX-2015-EM1420018-42073,Critical,,OFF-AR-3543,"Boston Pencil Sharpener, Easy-Erase",South America,Home Office,3/11/2015,First Class,Bahia,Art,0,0.8,2,40.28,12.671
Furniture,Soyapango,El Salvador,RB-1964539,Robert Barroso,LATAM,3/8/2015,MX-2015-RB1964539-42071,High,,FUR-FU-4037,"Eldon Clock, Erganomic",Central America,Corporate,3/11/2015,First Class,San Salvador,Furnishings,0,35.28,2,73.52,12.166
Office Supplies,Jequié,Brazil,EM-1420018,Evan Minnotte,LATAM,3/10/2015,MX-2015-EM1420018-42073,Critical,,OFF-EN-3655,"Cameo Business Envelopes, Security-Tint",South America,Home Office,3/11/2015,First Class,Bahia,Envelopes,0,14.88,4,45.2,8.572
Furniture,Soyapango,El Salvador,RB-1964539,Robert Barroso,LATAM,3/8/2015,MX-2015-RB1964539-42071,High,,FUR-FU-6268,"Tenex Photo Frame, Black",Central America,Corporate,3/11/2015,First Class,San Salvador,Furnishings,0,29,2,69.12,6.311
Office Supplies,Jequié,Brazil,EM-1420018,Evan Minnotte,LATAM,3/10/2015,MX-2015-EM1420018-42073,Critical,,OFF-EN-4437,"GlobeWeis Clasp Envelope, Set of 50",South America,Home Office,3/11/2015,First Class,Bahia,Envelopes,0,8.4,4,26.4,5.973
Office Supplies,Jequié,Brazil,EM-1420018,Evan Minnotte,LATAM,3/10/2015,MX-2015-EM1420018-42073,Critical,,OFF-LA-5383,"Novimex File Folder Labels, Adjustable",South America,Home Office,3/11/2015,First Class,Bahia,Labels,0,8.2,5,20.5,5.717
Office Supplies,Tegucigalpa,Honduras,JC-1610555,Julie Creighton,LATAM,3/5/2015,US-2015-JC1610555-42068,Medium,,OFF-SU-2985,"Acme Ruler, High Speed",Central America,Corporate,3/11/2015,Standard Class,Francisco Morazán,Supplies,0.4,-25.088,8,53.472,3.355
Office Supplies,Santo Domingo,Dominican Republic,PH-1879036,Patricia Hirasaki,LATAM,3/5/2015,US-2015-PH1879036-42068,Medium,,OFF-PA-4004,"Eaton Note Cards, Premium",Caribbean,Home Office,3/11/2015,Standard Class,Santo Domingo,Paper,0.2,11.148,3,42.528,3.047
Furniture,San Pedro de Macorís,Dominican Republic,AB-1025536,Alejandro Ballentine,LATAM,3/11/2015,MX-2015-AB1025536-42074,Medium,,FUR-CH-5441,"Office Star Executive Leather Armchair, Adjustable",Caribbean,Home Office,3/11/2015,Same Day,San Pedro de Macorís,Chairs,0.2,37.568,2,501.248,2.496
Office Supplies,Barueri,Brazil,KC-1667518,Kimberly Carter,LATAM,3/7/2015,MX-2015-KC1667518-42070,High,,OFF-EN-4441,"GlobeWeis Interoffice Envelope, Set of 50",South America,Corporate,3/11/2015,Standard Class,São Paulo,Envelopes,0,6.36,1,31.88,2.48
Office Supplies,Jequié,Brazil,EM-1420018,Evan Minnotte,LATAM,3/10/2015,MX-2015-EM1420018-42073,Critical,,OFF-AR-6123,"Stanley Pens, Fluorescent",South America,Home Office,3/11/2015,First Class,Bahia,Art,0,5.88,2,15.08,1.903
Office Supplies,Santo Domingo,Dominican Republic,PH-1879036,Patricia Hirasaki,LATAM,3/5/2015,US-2015-PH1879036-42068,Medium,,OFF-LA-4541,"Harbour Creations Removable Labels, 5000 Label Set",Caribbean,Home Office,3/11/2015,Standard Class,Santo Domingo,Labels,0.2,-0.72,2,11.04,1.743
Office Supplies,San Pedro Sula,Honduras,CM-1181555,Candace McMahon,LATAM,3/6/2015,US-2015-CM1181555-42069,Medium,,OFF-LA-3312,"Avery Removable Labels, Alphabetical",Central America,Corporate,3/11/2015,Standard Class,Cortés,Labels,0.4,-3.104,4,16.896,1.386
Furniture,Mexico City,Mexico,DH-1307582,Dave Hallsten,LATAM,3/5/2015,US-2015-DH1307582-42068,Medium,,FUR-BO-4864,"Ikea Stackable Bookrack, Metal",Central America,Corporate,3/10/2015,Second Class,Distrito Federal,Bookcases,0.2,-48.848,4,260.352,22.333
Office Supplies,Santiago de Cuba,Cuba,RB-1964531,Robert Barroso,LATAM,3/5/2015,MX-2015-RB1964531-42068,High,,OFF-BI-2897,"Acco Binder, Economy",Caribbean,Corporate,3/10/2015,Standard Class,Santiago de Cuba,Binders,0,9.06,3,30.3,2.529
Office Supplies,Santo Domingo,Dominican Republic,HG-1484536,Harry Greene,LATAM,3/7/2015,MX-2015-HG1484536-42070,High,,OFF-AP-3875,"Cuisinart Stove, White",Caribbean,Consumer,3/9/2015,Second Class,Santo Domingo,Appliances,0.2,21.432,2,572.192,37.202
Furniture,Tlaquepaque,Mexico,BT-1153082,Bradley Talbott,LATAM,3/5/2015,MX-2015-BT1153082-42068,High,,FUR-CH-5802,"SAFCO Steel Folding Chair, Red",Central America,Home Office,3/9/2015,Standard Class,Jalisco,Chairs,0.2,15.984,2,91.424,9.799
Office Supplies,Santo Domingo,Dominican Republic,HG-1484536,Harry Greene,LATAM,3/7/2015,MX-2015-HG1484536-42070,High,,OFF-BI-2895,"Acco Binder, Clear",Caribbean,Consumer,3/9/2015,Second Class,Santo Domingo,Binders,0.2,3.104,2,15.584,3.501
Furniture,Santo Domingo,Dominican Republic,JD-1601536,Joy Daniels,LATAM,3/8/2015,US-2015-JD1601536-42071,High,,FUR-BO-5955,"Sauder Corner Shelving, Traditional",Caribbean,Consumer,3/8/2015,Same Day,Santo Domingo,Bookcases,0.4,-29.48,2,117.84,27.815
Furniture,Santo Domingo,Dominican Republic,JD-1601536,Joy Daniels,LATAM,3/8/2015,US-2015-JD1601536-42071,High,,FUR-BO-3894,"Dania Corner Shelving, Mobile",Caribbean,Consumer,3/8/2015,Same Day,Santo Domingo,Bookcases,0.4,-32.412,3,149.508,25.69
Technology,Santo Domingo,Dominican Republic,JD-1601536,Joy Daniels,LATAM,3/8/2015,US-2015-JD1601536-42071,High,,TEC-AC-4166,"Enermax Memory Card, USB",Caribbean,Consumer,3/8/2015,Same Day,Santo Domingo,Accessories,0.2,7.64,1,61.12,15.194
Office Supplies,Valparaíso,Chile,SC-2077026,Stewart Carmichael,LATAM,3/4/2015,MX-2015-SC2077026-42067,Medium,,OFF-SU-4137,"Elite Trimmer, Serrated",South America,Corporate,3/8/2015,Second Class,Valparaíso,Supplies,0,47.3,5,127.9,12.446
Furniture,Santo Domingo,Dominican Republic,JD-1601536,Joy Daniels,LATAM,3/8/2015,US-2015-JD1601536-42071,High,,FUR-CH-5751,"SAFCO Bag Chairs, Black",Caribbean,Consumer,3/8/2015,Same Day,Santo Domingo,Chairs,0.2,-11.04,5,125.36,12.186
Office Supplies,Cabimas,Venezuela,RK-19300143,Ralph Kennedy,LATAM,3/4/2015,US-2015-RK19300143-42067,High,,OFF-BI-3255,"Avery Binding Machine, Clear",South America,Consumer,3/8/2015,Standard Class,Zulia,Binders,0.4,-37.68,3,57.96,8.737
Furniture,Santo Domingo,Dominican Republic,JD-1601536,Joy Daniels,LATAM,3/8/2015,US-2015-JD1601536-42071,High,,FUR-BO-3647,"Bush Stackable Bookrack, Pine",Caribbean,Consumer,3/8/2015,Same Day,Santo Domingo,Bookcases,0.4,-6.676,1,49.944,6.868
Office Supplies,La Vega,Dominican Republic,SB-2018536,Sarah Brown,LATAM,3/4/2015,US-2015-SB2018536-42067,High,,OFF-AR-3488,"Binney & Smith Markers, Blue",Caribbean,Consumer,3/8/2015,Standard Class,La Vega,Art,0.2,18.592,4,51.392,2.971
Office Supplies,Santo Domingo,Dominican Republic,JD-1601536,Joy Daniels,LATAM,3/8/2015,US-2015-JD1601536-42071,High,,OFF-FA-6207,"Stockwell Thumb Tacks, Bulk Pack",Caribbean,Consumer,3/8/2015,Same Day,Santo Domingo,Fasteners,0.2,0.504000000,3,21.024,2.899
Office Supplies,Morelia,Mexico,EM-1396082,Eric Murdock,LATAM,3/4/2015,MX-2015-EM1396082-42067,High,,OFF-AR-3483,"Binney & Smith Highlighters, Fluorescent",Central America,Consumer,3/8/2015,Standard Class,Michoacán,Art,0,4.52,2,23.8,2.782
Office Supplies,La Vega,Dominican Republic,SB-2018536,Sarah Brown,LATAM,3/4/2015,US-2015-SB2018536-42067,High,,OFF-ST-6024,"Smead Box, Industrial",Caribbean,Consumer,3/8/2015,Standard Class,La Vega,Storage,0.2,-2.7,3,18,1.534
Furniture,Tegucigalpa,Honduras,RF-1934555,Randy Ferguson,LATAM,3/5/2015,MX-2015-RF1934555-42068,Medium,,FUR-TA-5050,"Lesro Coffee Table, Adjustable Height",Central America,Corporate,3/7/2015,Second Class,Francisco Morazán,Tables,0.7,-245.81,5,254.19,45.618
Furniture,Camagüey,Cuba,MY-1829531,Muhammed Yedwab,LATAM,3/3/2015,MX-2015-MY1829531-42066,High,,FUR-CH-5448,"Office Star Rocking Chair, Red",Caribbean,Corporate,3/7/2015,Standard Class,Camagüey,Chairs,0,118.32,3,281.82,37.349
Office Supplies,San Miguelito,Panama,RR-1952598,Rick Reed,LATAM,3/6/2015,US-2015-RR1952598-42069,High,,OFF-AP-4498,"Hamilton Beach Microwave, Red",Central America,Corporate,3/7/2015,First Class,Panama,Appliances,0.4,-62.208,3,339.012,27.926
Furniture,León,Mexico,AJ-1079582,Anthony Johnson,LATAM,3/3/2015,MX-2015-AJ1079582-42066,Medium,,FUR-BO-3642,"Bush Library with Doors, Traditional",Central America,Corporate,3/7/2015,Standard Class,Guanajuato,Bookcases,0.2,29.128,2,388.608,23
Furniture,Tegucigalpa,Honduras,RF-1934555,Randy Ferguson,LATAM,3/5/2015,MX-2015-RF1934555-42068,Medium,,FUR-CH-5412,"Novimex Swivel Stool, Black",Central America,Corporate,3/7/2015,Second Class,Francisco Morazán,Chairs,0.4,-129.632,4,259.248,22.116
Office Supplies,Tlaquepaque,Mexico,AT-1043582,Alyssa Tate,LATAM,3/4/2015,MX-2015-AT1043582-42067,Medium,,OFF-ST-4285,"Fellowes Shelving, Wire Frame",Central America,Home Office,3/7/2015,First Class,Jalisco,Storage,0,56.88,3,113.82,22.111
Furniture,San Miguelito,Panama,RR-1952598,Rick Reed,LATAM,3/6/2015,US-2015-RR1952598-42069,High,,FUR-FU-3030,"Advantus Door Stop, Erganomic",Central America,Corporate,3/7/2015,First Class,Panama,Furnishings,0.4,-50.96,7,122.22,21.394
Office Supplies,Poza Rica de Hidalgo,Mexico,RB-1957082,Rob Beeghly,LATAM,3/3/2015,MX-2015-RB1957082-42066,Medium,,OFF-AP-4494,"Hamilton Beach Coffee Grinder, Red",Central America,Consumer,3/7/2015,Standard Class,Veracruz,Appliances,0,81.62,7,199.08,19.355
